locality,lon,lat,emergence,host,host.gen,radius,ENM_avz,ENM_avm,ENM_avs
Tamale,-0.8393,9.40079,0.136752137,sorghum,IS-9289,10000,-0.0577644126459876,0.336127466058986,0.0149296051996914
Tamale,-0.8393,9.40079,1,sorghum,DFF-2123,10000,-0.0577644126459876,0.336127466058986,0.0149296051996914
Tamale,-0.8393,9.40079,0,millet,Ex-Tukur,10000,-0.0577644126459876,0.336127466058986,0.0149296051996914
Tamale,-0.8393,9.40079,0.068376068,millet,Ex-Mokwa,10000,-0.0577644126459876,0.336127466058986,0.0149296051996914
Tamale,-0.8393,9.40079,0.05982906,maize,NigCompB,10000,-0.0577644126459876,0.336127466058986,0.0149296051996914
Tamale,-0.8393,9.40079,0.299145299,maize,BiuYellowXC-10,10000,-0.0577644126459876,0.336127466058986,0.0149296051996914
WadMedani,33.538424,14.383395,0.713344316,sorghum,IS-5603,10000,0.194882890229371,0.358020475456253,-0.112463758049652
WadMedani,33.538424,14.383395,0.827018122,sorghum,SRN-4841,10000,0.194882890229371,0.358020475456253,-0.112463758049652
WadMedani,33.538424,14.383395,1,sorghum,N-13,10000,0.194882890229371,0.358020475456253,-0.112463758049652
WadMedani,33.538424,14.383395,0.881383855,sorghum,CK-60B,10000,0.194882890229371,0.358020475456253,-0.112463758049652
WadMedani,33.538424,14.383395,0.828665568,sorghum,1202B,10000,0.194882890229371,0.358020475456253,-0.112463758049652
WadMedani,33.538424,14.383395,0.594728171,sorghum,2219B,10000,0.194882890229371,0.358020475456253,-0.112463758049652
WadMedani,33.538424,14.383395,0.100494234,millet,B-282,10000,0.194882890229371,0.358020475456253,-0.112463758049652
WadMedani,33.538424,14.383395,0.232289951,millet,Ex-Bomu,10000,0.194882890229371,0.358020475456253,-0.112463758049652
WadMedani,33.538424,14.383395,0.100494234,millet,J-104,10000,0.194882890229371,0.358020475456253,-0.112463758049652
WadMedani,33.538424,14.383395,0.123558484,millet,D2-Comp,10000,0.194882890229371,0.358020475456253,-0.112463758049652
WadMedani,33.538424,14.383395,0.161449753,millet,CIVT-II,10000,0.194882890229371,0.358020475456253,-0.112463758049652
WadMedani,33.538424,14.383395,0.420098847,maize,D-771,10000,0.194882890229371,0.358020475456253,-0.112463758049652
WadMedani,33.538424,14.383395,0.477759473,maize,Diara,10000,0.194882890229371,0.358020475456253,-0.112463758049652
WadMedani,33.538424,14.383395,0.472817133,maize,Syn-B23,10000,0.194882890229371,0.358020475456253,-0.112463758049652
WadMedani,33.538424,14.383395,0.377265239,maize,L-4,10000,0.194882890229371,0.358020475456253,-0.112463758049652
Yendi,-0.00991,9.44272,0.408695652,sorghum,IS-2652,10000,-0.00238857080725499,0.199538969162642,0.0195839117423459
Yendi,-0.00991,9.44272,0.533333333,sorghum,IS-3469,10000,-0.00238857080725499,0.199538969162642,0.0195839117423459
Yendi,-0.00991,9.44272,0.144927536,sorghum,IS-9289,10000,-0.00238857080725499,0.199538969162642,0.0195839117423459
Yendi,-0.00991,9.44272,1,sorghum,DFF-2123,10000,-0.00238857080725499,0.199538969162642,0.0195839117423459
Yendi,-0.00991,9.44272,0.005797101,millet,Ex-Tukur,10000,-0.00238857080725499,0.199538969162642,0.0195839117423459
Yendi,-0.00991,9.44272,0.005797101,millet,Ex-Mokwa,10000,-0.00238857080725499,0.199538969162642,0.0195839117423459
Yendi,-0.00991,9.44272,0.142028986,maize,NigCompB,10000,-0.00238857080725499,0.199538969162642,0.0195839117423459
Yendi,-0.00991,9.44272,0.231884058,maize,BiuYellowXC-10,10000,-0.00238857080725499,0.199538969162642,0.0195839117423459
AbuNaama,34.15,12.73333333,0.619298246,sorghum,IS-5603,50000,-0.30406161105622,0.314337731067108,-0.301802756047858
AbuNaama,34.15,12.73333333,0.294736842,sorghum,SRN-4841,50000,-0.30406161105622,0.314337731067108,-0.301802756047858
AbuNaama,34.15,12.73333333,0.877192982,sorghum,N-13,50000,-0.30406161105622,0.314337731067108,-0.301802756047858
AbuNaama,34.15,12.73333333,0.745614035,sorghum,CK-60B,50000,-0.30406161105622,0.314337731067108,-0.301802756047858
AbuNaama,34.15,12.73333333,1,sorghum,1202B,50000,-0.30406161105622,0.314337731067108,-0.301802756047858
AbuNaama,34.15,12.73333333,0.961403509,sorghum,2219B,50000,-0.30406161105622,0.314337731067108,-0.301802756047858
AbuNaama,34.15,12.73333333,0.145614035,millet,B-282,50000,-0.30406161105622,0.314337731067108,-0.301802756047858
AbuNaama,34.15,12.73333333,0.180701754,millet,Ex-Bomu,50000,-0.30406161105622,0.314337731067108,-0.301802756047858
AbuNaama,34.15,12.73333333,0.198245614,millet,J-104,50000,-0.30406161105622,0.314337731067108,-0.301802756047858
AbuNaama,34.15,12.73333333,0.136842105,millet,D2-Comp,50000,-0.30406161105622,0.314337731067108,-0.301802756047858
AbuNaama,34.15,12.73333333,0.452631579,millet,CIVT-II,50000,-0.30406161105622,0.314337731067108,-0.301802756047858
AbuNaama,34.15,12.73333333,0.171929825,maize,D-771,50000,-0.30406161105622,0.314337731067108,-0.301802756047858
AbuNaama,34.15,12.73333333,0.114035088,maize,Diara,50000,-0.30406161105622,0.314337731067108,-0.301802756047858
AbuNaama,34.15,12.73333333,0.133333333,maize,Syn-B23,50000,-0.30406161105622,0.314337731067108,-0.301802756047858
AbuNaama,34.15,12.73333333,0.157894737,maize,L-4,50000,-0.30406161105622,0.314337731067108,-0.301802756047858
Andre,4.392543,11.901889,0.3125,maize,8322-13,50000,0.359911117833301,0.0265003338796378,0.00377130103029486
Andre,4.392543,11.901889,0.270833333,maize,8425-8,50000,0.359911117833301,0.0265003338796378,0.00377130103029486
Andre,4.392543,11.901889,1,maize,8338-1,50000,0.359911117833301,0.0265003338796378,0.00377130103029486
Andre,4.392543,11.901889,0.774305556,maize,8321-21,50000,0.359911117833301,0.0265003338796378,0.00377130103029486
Andre,4.392543,11.901889,0.336805556,sorghum,KSY-15,50000,0.359911117833301,0.0265003338796378,0.00377130103029486
Andre,4.392543,11.901889,0.434027778,sorghum,SRN-4841,50000,0.359911117833301,0.0265003338796378,0.00377130103029486
Andre,4.392543,11.901889,0.017361111,millet,SE302,50000,0.359911117833301,0.0265003338796378,0.00377130103029486
Andre,4.392543,11.901889,0.027777778,millet,SE2124,50000,0.359911117833301,0.0265003338796378,0.00377130103029486
Bakura,5.871866,12.705986,0.872093023,maize,8322-13,50000,0.214233363356389,-0.209861712397081,-0.121142251359113
Bakura,5.871866,12.705986,0.970930233,maize,8425-8,50000,0.214233363356389,-0.209861712397081,-0.121142251359113
Bakura,5.871866,12.705986,0.941860465,maize,8338-1,50000,0.214233363356389,-0.209861712397081,-0.121142251359113
Bakura,5.871866,12.705986,1,maize,8321-21,50000,0.214233363356389,-0.209861712397081,-0.121142251359113
Bakura,5.871866,12.705986,0.88372093,sorghum,KSY-15,50000,0.214233363356389,-0.209861712397081,-0.121142251359113
Bakura,5.871866,12.705986,0.534883721,sorghum,SRN-4841,50000,0.214233363356389,-0.209861712397081,-0.121142251359113
Bakura,5.871866,12.705986,0.813953488,millet,SE302,50000,0.214233363356389,-0.209861712397081,-0.121142251359113
Bakura,5.871866,12.705986,0.784883721,millet,SE2124,50000,0.214233363356389,-0.209861712397081,-0.121142251359113
Bambey,-16.456983,14.698908,0.056156156,sorghum,IS-2652,50000,0.339107726362914,-0.315724616932839,0.418660842340342
Bambey,-16.456983,14.698908,0.011111111,sorghum,IS-3469,50000,0.339107726362914,-0.315724616932839,0.418660842340342
Bambey,-16.456983,14.698908,0.36036036,sorghum,IS-9289,50000,0.339107726362914,-0.315724616932839,0.418660842340342
Bambey,-16.456983,14.698908,0.144144144,sorghum,DFF-2123,50000,0.339107726362914,-0.315724616932839,0.418660842340342
Bambey,-16.456983,14.698908,0.858858859,millet,Ex-Tukur,50000,0.339107726362914,-0.315724616932839,0.418660842340342
Bambey,-16.456983,14.698908,1,millet,Ex-Mokwa,50000,0.339107726362914,-0.315724616932839,0.418660842340342
Bambey,-16.456983,14.698908,0.115015015,maize,NigCompB,50000,0.339107726362914,-0.315724616932839,0.418660842340342
Bambey,-16.456983,14.698908,0.047447447,maize,BiuYellowXC-10,50000,0.339107726362914,-0.315724616932839,0.418660842340342
Bida,6.005702,9.081794,0.492424242,maize,8322-13,50000,-0.271696412624573,0.11494961615396,-0.121420993385539
Bida,6.005702,9.081794,1,maize,8425-8,50000,-0.271696412624573,0.11494961615396,-0.121420993385539
Bida,6.005702,9.081794,0.590909091,maize,8338-1,50000,-0.271696412624573,0.11494961615396,-0.121420993385539
Bida,6.005702,9.081794,0.704545455,maize,8321-21,50000,-0.271696412624573,0.11494961615396,-0.121420993385539
Bida,6.005702,9.081794,0.439393939,sorghum,KSY-15,50000,-0.271696412624573,0.11494961615396,-0.121420993385539
Bida,6.005702,9.081794,0.340909091,sorghum,SRN-4841,50000,-0.271696412624573,0.11494961615396,-0.121420993385539
Bida,6.005702,9.081794,0,millet,SE302,50000,-0.271696412624573,0.11494961615396,-0.121420993385539
Bida,6.005702,9.081794,0,millet,SE2124,50000,-0.271696412624573,0.11494961615396,-0.121420993385539
Busia,34.10946,0.458835,0.52240566,sorghum,IS-5603,50000,-0.235077881436331,0.324205692364653,0.135307208021825
Busia,34.10946,0.458835,0.375,sorghum,SRN-4841,50000,-0.235077881436331,0.324205692364653,0.135307208021825
Busia,34.10946,0.458835,0.377358491,sorghum,N-13,50000,-0.235077881436331,0.324205692364653,0.135307208021825
Busia,34.10946,0.458835,0.503537736,sorghum,CK-60B,50000,-0.235077881436331,0.324205692364653,0.135307208021825
Busia,34.10946,0.458835,0.9375,sorghum,1202B,50000,-0.235077881436331,0.324205692364653,0.135307208021825
Busia,34.10946,0.458835,0.666273585,sorghum,2219B,50000,-0.235077881436331,0.324205692364653,0.135307208021825
Busia,34.10946,0.458835,0.071933962,millet,B-282,50000,-0.235077881436331,0.324205692364653,0.135307208021825
Busia,34.10946,0.458835,0.071933962,millet,Ex-Bomu,50000,-0.235077881436331,0.324205692364653,0.135307208021825
Busia,34.10946,0.458835,0.108490566,millet,J-104,50000,-0.235077881436331,0.324205692364653,0.135307208021825
Busia,34.10946,0.458835,0.071933962,millet,D2-Comp,50000,-0.235077881436331,0.324205692364653,0.135307208021825
Busia,34.10946,0.458835,0.071933962,millet,CIVT-II,50000,-0.235077881436331,0.324205692364653,0.135307208021825
Busia,34.10946,0.458835,0.431603774,maize,D-771,50000,-0.235077881436331,0.324205692364653,0.135307208021825
Busia,34.10946,0.458835,1,maize,Diara,50000,-0.235077881436331,0.324205692364653,0.135307208021825
Busia,34.10946,0.458835,0.599056604,maize,Syn-B23,50000,-0.235077881436331,0.324205692364653,0.135307208021825
Busia,34.10946,0.458835,0.794811321,maize,L-4,50000,-0.235077881436331,0.324205692364653,0.135307208021825
Damaturu,11.964497,11.74704,0.85,maize,8322-13,50000,0.252294704358821,-0.0721800520029533,0.0554773006430319
Damaturu,11.964497,11.74704,0.85,maize,8425-8,50000,0.252294704358821,-0.0721800520029533,0.0554773006430319
Damaturu,11.964497,11.74704,1,maize,8338-1,50000,0.252294704358821,-0.0721800520029533,0.0554773006430319
Damaturu,11.964497,11.74704,0.727272727,maize,8321-21,50000,0.252294704358821,-0.0721800520029533,0.0554773006430319
Damaturu,11.964497,11.74704,0.240909091,sorghum,KSY-15,50000,0.252294704358821,-0.0721800520029533,0.0554773006430319
Damaturu,11.964497,11.74704,0.5,sorghum,SRN-4841,50000,0.252294704358821,-0.0721800520029533,0.0554773006430319
Damaturu,11.964497,11.74704,0.65,millet,SE302,50000,0.252294704358821,-0.0721800520029533,0.0554773006430319
Damaturu,11.964497,11.74704,0.445454545,millet,SE2124,50000,0.252294704358821,-0.0721800520029533,0.0554773006430319
FarakoBa,-4.305229,11.164901,0.894576012,sorghum,IS-5603,50000,0.101349331169475,0.166814092713266,0.0197785482601754
FarakoBa,-4.305229,11.164901,0.179526356,sorghum,SRN-4841,50000,0.101349331169475,0.166814092713266,0.0197785482601754
FarakoBa,-4.305229,11.164901,0.239877769,sorghum,N-13,50000,0.101349331169475,0.166814092713266,0.0197785482601754
FarakoBa,-4.305229,11.164901,0.888464477,sorghum,CK-60B,50000,0.101349331169475,0.166814092713266,0.0197785482601754
FarakoBa,-4.305229,11.164901,1,sorghum,1202B,50000,0.101349331169475,0.166814092713266,0.0197785482601754
FarakoBa,-4.305229,11.164901,0.566080978,sorghum,2219B,50000,0.101349331169475,0.166814092713266,0.0197785482601754
FarakoBa,-4.305229,11.164901,0.550038197,millet,B-282,50000,0.101349331169475,0.166814092713266,0.0197785482601754
FarakoBa,-4.305229,11.164901,0.48433919,millet,Ex-Bomu,50000,0.101349331169475,0.166814092713266,0.0197785482601754
FarakoBa,-4.305229,11.164901,0.453017571,millet,J-104,50000,0.101349331169475,0.166814092713266,0.0197785482601754
FarakoBa,-4.305229,11.164901,0.555385791,millet,D2-Comp,50000,0.101349331169475,0.166814092713266,0.0197785482601754
FarakoBa,-4.305229,11.164901,0.400305577,millet,CIVT-II,50000,0.101349331169475,0.166814092713266,0.0197785482601754
FarakoBa,-4.305229,11.164901,0.147440794,maize,D-771,50000,0.101349331169475,0.166814092713266,0.0197785482601754
FarakoBa,-4.305229,11.164901,0.067990833,maize,Diara,50000,0.101349331169475,0.166814092713266,0.0197785482601754
FarakoBa,-4.305229,11.164901,0.289533995,maize,Syn-B23,50000,0.101349331169475,0.166814092713266,0.0197785482601754
FarakoBa,-4.305229,11.164901,0.168831169,maize,L-4,50000,0.101349331169475,0.166814092713266,0.0197785482601754
Galadima,13.154291,11.822651,0.515695067,maize,8322-13,50000,0.35100714880653,0.0469465396305992,0.151654362946621
Galadima,13.154291,11.822651,0.97309417,maize,8425-8,50000,0.35100714880653,0.0469465396305992,0.151654362946621
Galadima,13.154291,11.822651,0.874439462,maize,8338-1,50000,0.35100714880653,0.0469465396305992,0.151654362946621
Galadima,13.154291,11.822651,1,maize,8321-21,50000,0.35100714880653,0.0469465396305992,0.151654362946621
Galadima,13.154291,11.822651,0.282511211,sorghum,KSY-15,50000,0.35100714880653,0.0469465396305992,0.151654362946621
Galadima,13.154291,11.822651,0.547085202,sorghum,SRN-4841,50000,0.35100714880653,0.0469465396305992,0.151654362946621
Galadima,13.154291,11.822651,0.434977578,millet,SE302,50000,0.35100714880653,0.0469465396305992,0.151654362946621
Galadima,13.154291,11.822651,0.865470852,millet,SE2124,50000,0.35100714880653,0.0469465396305992,0.151654362946621
Gombe,11.170659,10.282907,0.806896552,maize,8322-13,50000,0.0139027133530462,0.0774918843518024,-0.178724268905582
Gombe,11.170659,10.282907,1,maize,8425-8,50000,0.0139027133530462,0.0774918843518024,-0.178724268905582
Gombe,11.170659,10.282907,0.862068966,maize,8338-1,50000,0.0139027133530462,0.0774918843518024,-0.178724268905582
Gombe,11.170659,10.282907,0.779310345,maize,8321-21,50000,0.0139027133530462,0.0774918843518024,-0.178724268905582
Gombe,11.170659,10.282907,0.517241379,sorghum,KSY-15,50000,0.0139027133530462,0.0774918843518024,-0.178724268905582
Gombe,11.170659,10.282907,0.468965517,sorghum,SRN-4841,50000,0.0139027133530462,0.0774918843518024,-0.178724268905582
Gombe,11.170659,10.282907,0.013793103,millet,SE302,50000,0.0139027133530462,0.0774918843518024,-0.178724268905582
Gombe,11.170659,10.282907,0.068965517,millet,SE2124,50000,0.0139027133530462,0.0774918843518024,-0.178724268905582
Gumi,5.11558,12.130529,1,maize,8322-13,50000,0.364414463651839,0.0248617157036726,-0.0350319327028655
Gumi,5.11558,12.130529,0.794871795,maize,8425-8,50000,0.364414463651839,0.0248617157036726,-0.0350319327028655
Gumi,5.11558,12.130529,0.605128205,maize,8338-1,50000,0.364414463651839,0.0248617157036726,-0.0350319327028655
Gumi,5.11558,12.130529,0.553846154,maize,8321-21,50000,0.364414463651839,0.0248617157036726,-0.0350319327028655
Gumi,5.11558,12.130529,0.907692308,sorghum,KSY-15,50000,0.364414463651839,0.0248617157036726,-0.0350319327028655
Gumi,5.11558,12.130529,0.220512821,sorghum,SRN-4841,50000,0.364414463651839,0.0248617157036726,-0.0350319327028655
Gumi,5.11558,12.130529,0.01025641,millet,SE302,50000,0.364414463651839,0.0248617157036726,-0.0350319327028655
Gumi,5.11558,12.130529,0.025641026,millet,SE2124,50000,0.364414463651839,0.0248617157036726,-0.0350319327028655
Gwoza,13.695827,11.077483,0.807142857,maize,8322-13,50000,0.168177913197609,0.176732042908943,-0.0114975790117035
Gwoza,13.695827,11.077483,1,maize,8425-8,50000,0.168177913197609,0.176732042908943,-0.0114975790117035
Gwoza,13.695827,11.077483,0.907142857,maize,8338-1,50000,0.168177913197609,0.176732042908943,-0.0114975790117035
Gwoza,13.695827,11.077483,0.928571429,maize,8321-21,50000,0.168177913197609,0.176732042908943,-0.0114975790117035
Gwoza,13.695827,11.077483,0.95,sorghum,KSY-15,50000,0.168177913197609,0.176732042908943,-0.0114975790117035
Gwoza,13.695827,11.077483,0.514285714,sorghum,SRN-4841,50000,0.168177913197609,0.176732042908943,-0.0114975790117035
Gwoza,13.695827,11.077483,0.228571429,millet,SE302,50000,0.168177913197609,0.176732042908943,-0.0114975790117035
Gwoza,13.695827,11.077483,0,millet,SE2124,50000,0.168177913197609,0.176732042908943,-0.0114975790117035
Jibiya,7.061331,12.867239,0.368,maize,8322-13,50000,0.109619244597777,-0.251000457737949,-0.1373830857238
Jibiya,7.061331,12.867239,0.488,maize,8425-8,50000,0.109619244597777,-0.251000457737949,-0.1373830857238
Jibiya,7.061331,12.867239,1,maize,8338-1,50000,0.109619244597777,-0.251000457737949,-0.1373830857238
Jibiya,7.061331,12.867239,0.448,maize,8321-21,50000,0.109619244597777,-0.251000457737949,-0.1373830857238
Jibiya,7.061331,12.867239,0.292,sorghum,KSY-15,50000,0.109619244597777,-0.251000457737949,-0.1373830857238
Jibiya,7.061331,12.867239,0.212,sorghum,SRN-4841,50000,0.109619244597777,-0.251000457737949,-0.1373830857238
Jibiya,7.061331,12.867239,0,millet,SE302,50000,0.109619244597777,-0.251000457737949,-0.1373830857238
Jibiya,7.061331,12.867239,0,millet,SE2124,50000,0.109619244597777,-0.251000457737949,-0.1373830857238
Kamboinse,-1.552899,12.461239,0.336565097,sorghum,IS-5603,50000,0.447293672921891,0.0437952460860829,0.00177870176687105
Kamboinse,-1.552899,12.461239,0.602493075,sorghum,SRN-4841,50000,0.447293672921891,0.0437952460860829,0.00177870176687105
Kamboinse,-1.552899,12.461239,0.232686981,sorghum,N-13,50000,0.447293672921891,0.0437952460860829,0.00177870176687105
Kamboinse,-1.552899,12.461239,1,sorghum,CK-60B,50000,0.447293672921891,0.0437952460860829,0.00177870176687105
Kamboinse,-1.552899,12.461239,0.677285319,sorghum,1202B,50000,0.447293672921891,0.0437952460860829,0.00177870176687105
Kamboinse,-1.552899,12.461239,0.691135734,sorghum,2219B,50000,0.447293672921891,0.0437952460860829,0.00177870176687105
Kamboinse,-1.552899,12.461239,0.127423823,millet,B-282,50000,0.447293672921891,0.0437952460860829,0.00177870176687105
Kamboinse,-1.552899,12.461239,0.084487535,millet,Ex-Bomu,50000,0.447293672921891,0.0437952460860829,0.00177870176687105
Kamboinse,-1.552899,12.461239,0.084487535,millet,J-104,50000,0.447293672921891,0.0437952460860829,0.00177870176687105
Kamboinse,-1.552899,12.461239,0.391966759,millet,D2-Comp,50000,0.447293672921891,0.0437952460860829,0.00177870176687105
Kamboinse,-1.552899,12.461239,0.127423823,millet,CIVT-II,50000,0.447293672921891,0.0437952460860829,0.00177870176687105
Kamboinse,-1.552899,12.461239,0.084487535,maize,D-771,50000,0.447293672921891,0.0437952460860829,0.00177870176687105
Kamboinse,-1.552899,12.461239,0.110803324,maize,Diara,50000,0.447293672921891,0.0437952460860829,0.00177870176687105
Kamboinse,-1.552899,12.461239,0.110803324,maize,Syn-B23,50000,0.447293672921891,0.0437952460860829,0.00177870176687105
Kamboinse,-1.552899,12.461239,0.110803324,maize,L-4,50000,0.447293672921891,0.0437952460860829,0.00177870176687105
Kankia,7.783579,12.427128,0.337837838,maize,8322-13,50000,-0.0655111773660574,-0.143487097398677,-0.217467474818083
Kankia,7.783579,12.427128,0.382882883,maize,8425-8,50000,-0.0655111773660574,-0.143487097398677,-0.217467474818083
Kankia,7.783579,12.427128,1,maize,8338-1,50000,-0.0655111773660574,-0.143487097398677,-0.217467474818083
Kankia,7.783579,12.427128,0.666666667,maize,8321-21,50000,-0.0655111773660574,-0.143487097398677,-0.217467474818083
Kankia,7.783579,12.427128,0.527027027,sorghum,KSY-15,50000,-0.0655111773660574,-0.143487097398677,-0.217467474818083
Kankia,7.783579,12.427128,0.346846847,sorghum,SRN-4841,50000,-0.0655111773660574,-0.143487097398677,-0.217467474818083
Kankia,7.783579,12.427128,0.292792793,millet,SE302,50000,-0.0655111773660574,-0.143487097398677,-0.217467474818083
Kankia,7.783579,12.427128,0.238738739,millet,SE2124,50000,-0.0655111773660574,-0.143487097398677,-0.217467474818083
Kazgail,30.16666667,12.08333333,1,sorghum,NA,50000,0.309757144366384,0.25109828796566,-0.162759809403262
Kazgail,30.16666667,12.08333333,0.5,millet,NA,50000,0.309757144366384,0.25109828796566,-0.162759809403262
Kobo,39.63702,12.149681,0.615097856,sorghum,IS-5603,50000,0.106849904717473,0.0221145356584447,-0.3328366640409
Kobo,39.63702,12.149681,0.272134203,sorghum,SRN-4841,50000,0.106849904717473,0.0221145356584447,-0.3328366640409
Kobo,39.63702,12.149681,0.624417521,sorghum,N-13,50000,0.106849904717473,0.0221145356584447,-0.3328366640409
Kobo,39.63702,12.149681,0.783783784,sorghum,CK-60B,50000,0.106849904717473,0.0221145356584447,-0.3328366640409
Kobo,39.63702,12.149681,1,sorghum,1202B,50000,0.106849904717473,0.0221145356584447,-0.3328366640409
Kobo,39.63702,12.149681,0.797763281,sorghum,2219B,50000,0.106849904717473,0.0221145356584447,-0.3328366640409
Kobo,39.63702,12.149681,0.069897484,millet,B-282,50000,0.106849904717473,0.0221145356584447,-0.3328366640409
Kobo,39.63702,12.149681,0.100652377,millet,Ex-Bomu,50000,0.106849904717473,0.0221145356584447,-0.3328366640409
Kobo,39.63702,12.149681,0.056849953,millet,J-104,50000,0.106849904717473,0.0221145356584447,-0.3328366640409
Kobo,39.63702,12.149681,0.069897484,millet,D2-Comp,50000,0.106849904717473,0.0221145356584447,-0.3328366640409
Kobo,39.63702,12.149681,0.138863001,maize,D-771,50000,0.106849904717473,0.0221145356584447,-0.3328366640409
Kobo,39.63702,12.149681,0.487418453,maize,Diara,50000,0.106849904717473,0.0221145356584447,-0.3328366640409
Kobo,39.63702,12.149681,0.657036347,maize,Syn-B23,50000,0.106849904717473,0.0221145356584447,-0.3328366640409
Kobo,39.63702,12.149681,0.399813607,maize,L-4,50000,0.106849904717473,0.0221145356584447,-0.3328366640409
Maradi,7.103067,13.506128,0.084604716,sorghum,IS-5603,50000,0.0534229307200391,-0.34650968198602,-0.0081552539238978
Maradi,7.103067,13.506128,0.145631068,sorghum,SRN-4841,50000,0.0534229307200391,-0.34650968198602,-0.0081552539238978
Maradi,7.103067,13.506128,0.084604716,sorghum,N-13,50000,0.0534229307200391,-0.34650968198602,-0.0081552539238978
Maradi,7.103067,13.506128,0.13592233,sorghum,CK-60B,50000,0.0534229307200391,-0.34650968198602,-0.0081552539238978
Maradi,7.103067,13.506128,0.116504854,sorghum,1202B,50000,0.0534229307200391,-0.34650968198602,-0.0081552539238978
Maradi,7.103067,13.506128,0.155339806,sorghum,2219B,50000,0.0534229307200391,-0.34650968198602,-0.0081552539238978
Maradi,7.103067,13.506128,0.588072122,millet,B-282,50000,0.0534229307200391,-0.34650968198602,-0.0081552539238978
Maradi,7.103067,13.506128,0.485436893,millet,Ex-Bomu,50000,0.0534229307200391,-0.34650968198602,-0.0081552539238978
Maradi,7.103067,13.506128,0.104022191,millet,J-104,50000,0.0534229307200391,-0.34650968198602,-0.0081552539238978
Maradi,7.103067,13.506128,1,millet,D2-Comp,50000,0.0534229307200391,-0.34650968198602,-0.0081552539238978
Maradi,7.103067,13.506128,0.78779473,millet,CIVT-II,50000,0.0534229307200391,-0.34650968198602,-0.0081552539238978
Maradi,7.103067,13.506128,0.117891817,maize,D-771,50000,0.0534229307200391,-0.34650968198602,-0.0081552539238978
Maradi,7.103067,13.506128,0.104022191,maize,Diara,50000,0.0534229307200391,-0.34650968198602,-0.0081552539238978
Maradi,7.103067,13.506128,0.525658807,maize,Syn-B23,50000,0.0534229307200391,-0.34650968198602,-0.0081552539238978
Maradi,7.103067,13.506128,0.310679612,maize,L-4,50000,0.0534229307200391,-0.34650968198602,-0.0081552539238978
Mintimbougou,-7.956554,12.614931,0.248478702,sorghum,IS-5603,50000,0.197840275521544,0.0926634947684243,-0.0138985669424109
Mintimbougou,-7.956554,12.614931,0.684584178,sorghum,SRN-4841,50000,0.197840275521544,0.0926634947684243,-0.0138985669424109
Mintimbougou,-7.956554,12.614931,0.248478702,sorghum,N-13,50000,0.197840275521544,0.0926634947684243,-0.0138985669424109
Mintimbougou,-7.956554,12.614931,1,sorghum,CK-60B,50000,0.197840275521544,0.0926634947684243,-0.0138985669424109
Mintimbougou,-7.956554,12.614931,0.345841785,sorghum,1202B,50000,0.197840275521544,0.0926634947684243,-0.0138985669424109
Mintimbougou,-7.956554,12.614931,0.594320487,sorghum,2219B,50000,0.197840275521544,0.0926634947684243,-0.0138985669424109
Mintimbougou,-7.956554,12.614931,0.690669371,millet,B-282,50000,0.197840275521544,0.0926634947684243,-0.0138985669424109
Mintimbougou,-7.956554,12.614931,0.72515213,millet,Ex-Bomu,50000,0.197840275521544,0.0926634947684243,-0.0138985669424109
Mintimbougou,-7.956554,12.614931,0.364097363,millet,J-104,50000,0.197840275521544,0.0926634947684243,-0.0138985669424109
Mintimbougou,-7.956554,12.614931,0.776876268,millet,D2-Comp,50000,0.197840275521544,0.0926634947684243,-0.0138985669424109
Mintimbougou,-7.956554,12.614931,0.918864097,millet,CIVT-II,50000,0.197840275521544,0.0926634947684243,-0.0138985669424109
Mintimbougou,-7.956554,12.614931,0.109533469,maize,D-771,50000,0.197840275521544,0.0926634947684243,-0.0138985669424109
Mintimbougou,-7.956554,12.614931,0.137931034,maize,Diara,50000,0.197840275521544,0.0926634947684243,-0.0138985669424109
Mintimbougou,-7.956554,12.614931,0.165314402,maize,Syn-B23,50000,0.197840275521544,0.0926634947684243,-0.0138985669424109
Mintimbougou,-7.956554,12.614931,0.109533469,maize,L-4,50000,0.197840275521544,0.0926634947684243,-0.0138985669424109
Mokwa,5.056659,9.2894,0.292134831,maize,8322-13,50000,-0.295972607282985,0.039491693379638,-0.179600141059851
Mokwa,5.056659,9.2894,1,maize,8425-8,50000,-0.295972607282985,0.039491693379638,-0.179600141059851
Mokwa,5.056659,9.2894,0.488764045,maize,8338-1,50000,-0.295972607282985,0.039491693379638,-0.179600141059851
Mokwa,5.056659,9.2894,0.382022472,maize,8321-21,50000,-0.295972607282985,0.039491693379638,-0.179600141059851
Mokwa,5.056659,9.2894,0.58988764,sorghum,KSY-15,50000,-0.295972607282985,0.039491693379638,-0.179600141059851
Mokwa,5.056659,9.2894,0.573033708,sorghum,SRN-4841,50000,-0.295972607282985,0.039491693379638,-0.179600141059851
Mokwa,5.056659,9.2894,0.213483146,millet,SE302,50000,-0.295972607282985,0.039491693379638,-0.179600141059851
Mokwa,5.056659,9.2894,0.101123596,millet,SE2124,50000,-0.295972607282985,0.039491693379638,-0.179600141059851
Ngezima,11.130908,11.423724,0.220264317,maize,8322-13,50000,0.0791255514500939,-0.00180227798919608,-0.0585212210107702
Ngezima,11.130908,11.423724,0.374449339,maize,8425-8,50000,0.0791255514500939,-0.00180227798919608,-0.0585212210107702
